week_start,gateway_id,meters_expected,meters_read
2025-10-06,0665C3FE6D67,169,152
2025-10-06,06711BE6AD2A,117,114
2025-10-06,06787526FEB3,47,37
2025-10-06,0683D2A8DA42,69,67
2025-10-06,068553B3AA23,114,106
2025-10-06,0687F36E02C6,302,290
2025-10-06,069357B9F15F,204,195
2025-10-06,06981FD8AA87,139,127
2025-10-06,069A98DEEB1D,262,225
2025-10-06,06AA1DE70CBF,69,67
2025-10-06,06AAA28A5D6B,172,163
2025-10-06,06AEE181F595,340,301
2025-10-06,06B162DC93E3,168,160
2025-10-06,06B641B75B29,442,371
2025-10-06,06C0D5E3BCDB,251,226
2025-10-06,06C0F27E810B,110,108
2025-10-06,06C67619095C,393,345
2025-10-06,06C77FEA9550,54,48
2025-10-06,06C98DF4F0FA,263,232
2025-10-06,06CE0F3CFB3C,61,51
2025-10-06,06D0342253A0,63,57
2025-10-06,06D388A19D5D,130,121
2025-10-06,06D6B7018E15,306,281
2025-10-06,06D7F6C73E0C,244,239
2025-10-06,06D84598CCB4,122,107
2025-10-06,06DAF11BD38F,418,391
2025-10-06,06DF118D7989,54,48
2025-10-06,06EA136A2996,205,187
2025-10-06,06EDBAE64B57,256,229
2025-10-06,06EEBD283262,99,94
2025-10-06,06EFD61B80ED,154,152
2025-10-06,06F2469B50EF,102,95
2025-10-06,06F2CDBD2C41,150,87
2025-10-06,06F40EA87663,148,131
2025-10-06,06F49BD8F572,149,100
2025-10-06,06FDA7D7B22A,245,245
2025-10-06,06FFEC2EFA5E,249,229
2025-10-06,0A0B47664A85,40,40
2025-10-06,0A10201AFE0A,53,51
2025-10-06,0A1037E90A63,228,219
2025-10-06,0A10A5A5056E,210,194
2025-10-06,0A15BC628AFC,109,95
2025-10-06,0A182EFD3C61,124,104
2025-10-06,0A184A2E46B7,80,51
2025-10-06,0A19C62F4F6D,77,72
2025-10-06,0A1FB1C98A92,131,39
2025-10-06,0A23474F1944,123,111
2025-10-06,0A25F6E3466C,69,61
2025-10-06,0A268A7E40CD,123,116
2025-10-06,0A272C5A2C9B,70,66
2025-10-06,0A2778A31BE3,140,131
2025-10-06,0A3528D089D9,166,157
2025-10-06,0A3983033084,184,159
2025-10-06,0A42B2DB6370,114,111
2025-10-06,0A4673793B3E,549,531
2025-10-06,0A485668F5C0,127,115
2025-10-06,0A4C884F240A,223,202
2025-10-06,0A4E33E2692B,170,32
2025-10-06,0A52DDE896BF,44,20
2025-10-06,0A55DA266F71,120,117
2025-10-06,0A568E79FEF6,94,83
2025-10-06,0A57338657F8,88,88
2025-10-06,0A57A684E20B,153,135
2025-10-06,0A5C1439B384,324,308
2025-10-06,0A5D017E401E,213,43
2025-10-06,0A5E96449374,65,50
2025-10-06,0A61E3165158,199,181
2025-10-06,0A62EECEEBD1,251,243
2025-10-06,0A6324E3E043,143,101
2025-10-06,0A6390E0FBA4,57,46
2025-10-06,0A663B6B4B28,136,115
2025-10-06,0A682ED9C6DD,217,175
2025-10-06,0A68A2032450,136,49
2025-10-06,0A68DF0B3D07,146,140
2025-10-06,0A68F38A6ACF,78,55
2025-10-06,0A6C571A1550,198,185
2025-10-06,0A6D3595373D,152,147
2025-10-06,0A6DA0C82CCB,174,166
2025-10-06,0A71A6F9D6C6,279,273
2025-10-06,0A78FAF47B00,82,73
2025-10-06,0A7AAFDD9E11,248,223
2025-10-06,0A7AC5BDAF86,305,36
2025-10-06,0A800188C20F,204,178
2025-10-06,0A8407CF4D85,236,225
2025-10-06,0A87B8C2734F,154,134
2025-10-06,0A8EA87BB037,320,297
2025-10-06,0A9547C11A56,244,216
2025-10-06,0A96EACD8070,208,174
2025-10-06,0A974F5D7D8C,62,48
2025-10-06,0A9A3BFD6C9B,129,122
2025-10-06,0AA18F330F59,156,99
2025-10-06,0AA2818A7B27,196,189
2025-10-06,0AA296FF247D,273,244
2025-10-06,0AA2F2CAB50B,187,108
2025-10-06,0AA3F18DE550,131,114
2025-10-06,0AA473D2FC17,202,169
2025-10-06,0AA4B065E5A5,125,96
2025-10-06,0AA9051FFFFA,156,148
2025-10-06,0AB410184143,197,177
2025-10-06,0AB5F9C21BF8,258,233
2025-10-06,0AB6B45C775A,199,177
2025-10-06,0AB97B7632EB,245,239
2025-10-06,0ABC8E60F4C1,81,74
2025-10-06,0ABD2E513F79,189,168
2025-10-06,0ABE42BE4165,222,206
2025-10-06,0AC437023B18,138,7
2025-10-06,0AD276FC5E27,147,116
2025-10-06,0AD2C92E9756,198,189
2025-10-06,0ADD02AB693D,204,194
2025-10-06,0AE03793586F,114,103
2025-10-06,0AE21E7A17E4,205,189
2025-10-06,0AE6BF39C720,77,75
2025-10-06,0AEF10F3A994,72,34
2025-10-06,0AF1F0E3B640,120,98
2025-10-06,0AF51D7D0F73,254,213
2025-10-06,0AF8DCB98E4B,43,34
2025-10-06,0AF9846E92DD,169,95
2025-10-06,0AFB7B311996,193,179
2025-10-06,0AFE702BB093,222,180
2025-10-06,0AFFC263C0D9,99,70
2025-10-06,0E03D8F69853,69,45
2025-10-06,0E0A8D6EB6B9,336,306
2025-10-06,0E0C3EB7915D,92,88
2025-10-06,0E0E2996F51A,92,86
2025-10-06,0E113B01A9A2,59,56
2025-10-06,0E11F69747A8,740,721
2025-10-06,0E121B6B8661,128,110
2025-10-06,0E1B6F4DBA34,192,175
2025-10-06,0E1C622E61BC,94,80
2025-10-06,0E1D7CA1DB0C,525,500
2025-10-06,0E21C239D865,274,266
2025-10-06,0E2575C7EE05,225,193
2025-10-06,0E2728C481CA,103,93
2025-10-06,0E293C5E4650,57,54
2025-10-06,0E2DEE345837,262,248
2025-10-06,0E31C429C185,87,79
2025-10-06,0E34282F4B53,209,199
2025-10-06,0E3D06A07E94,113,96
2025-10-06,0E3D96237639,177,31
2025-10-06,0E41CF7F74D5,380,363
2025-10-06,0E462188408C,175,161
2025-10-06,0E4CE5FB4405,398,326
2025-10-06,0E50A5B2E5C4,344,306
2025-10-06,0E543D410B0C,157,144
2025-10-06,0E55F28AB569,99,96
2025-10-06,0E5A9CEA8093,366,331
2025-10-06,0E5CD9B19DCB,281,257
2025-10-06,0E5DFCF65AD4,154,150
2025-10-06,0E61D34F9993,169,42
2025-10-06,0E69783262BE,201,182
2025-10-06,0E69C64B6E57,184,161
2025-10-06,0E6A7794AFC7,251,243
2025-10-06,0E6ACE6D3146,315,301
2025-10-06,0E6D2CBAED41,146,130
2025-10-06,0E752F1B295C,323,254
2025-10-06,0E7A8A5414C2,235,216
2025-10-06,0E892C46A442,150,150
2025-10-06,0E89F7D5B5BD,259,204
2025-10-06,0E8B8566815B,267,246
2025-10-06,0E8CF9CA526F,40,38
2025-10-06,0E8F36DAB9C2,125,103
2025-10-06,0E9761D8EB58,324,86
2025-10-06,0E9A30D927A5,301,252
2025-10-06,0E9DC914D8DF,151,142
2025-10-06,0EA0447DA91C,134,32
2025-10-06,0EA22CFA3A24,141,133
2025-10-06,0EA52A2A7581,144,132
2025-10-06,0EAEFEAEFB09,330,317
2025-10-06,0EB04F2114F4,259,254
2025-10-06,0EB6B31D8AFB,196,193
2025-10-06,0EBF1B27CDE1,61,55
2025-10-06,0EC8A35D0C20,151,133
2025-10-06,0ED0849FD6D8,80,39
2025-10-06,0ED1E9DBD593,282,248
2025-10-06,0ED4052A2763,273,264
2025-10-06,0ED5057ECE3F,357,314
2025-10-06,0EDC7177CCA9,72,68
2025-10-06,0EE071F7B24A,142,116
2025-10-06,0EE09EDA649F,259,226
2025-10-06,0EE317BA7C52,107,25
2025-10-06,0EE51B79E853,97,97
2025-10-06,0EE78E4317BB,92,74
2025-10-06,0EE9497950EE,769,728
2025-10-06,0EEA98D1BFDB,587,528
2025-10-06,0EECB108FF91,138,132
2025-10-06,0EF023E6452D,123,112
2025-10-06,0EF08481B333,247,232
2025-10-06,0EF437108E63,279,238
2025-10-06,0EF47B410B41,137,122
2025-10-06,0EFD600E2623,149,145
2025-10-13,0202CB0A6B1F,166,153
2025-10-13,02043B6BA08B,475,393
2025-10-13,02075B45BF24,146,134
2025-10-13,02091DF7CCB8,128,85
2025-10-13,02097AB58D3C,315,299
2025-10-13,020CC6FB9659,208,202
2025-10-13,02132677328F,311,139
2025-10-13,02142F017781,214,182
2025-10-13,02145826103B,129,113
2025-10-13,0217820BFFB2,162,152
2025-10-13,021D82B56A3F,131,119
2025-10-13,02251388D3A2,92,85
2025-10-13,0228A99EE35A,121,119
2025-10-13,022C6F326E3B,156,141
2025-10-13,022DB47C41AC,136,114
2025-10-13,023015602FAA,179,173
2025-10-13,0230D261A1CD,240,74
2025-10-13,0230EEF72435,351,350
2025-10-13,02314F9A9168,194,185
2025-10-13,023257D29366,221,193
2025-10-13,023270320B57,127,114
2025-10-13,02388A18854F,93,78
2025-10-13,0239AD51B7AF,109,104
2025-10-13,023A663EFD87,202,194
2025-10-13,023AD5204E1C,90,86
2025-10-13,023ADDDECF84,60,36
2025-10-13,02423E0E6E9F,297,277
2025-10-13,024570739DE0,106,80
2025-10-13,02478CD90F3A,106,88
2025-10-13,024DD3A9ADCA,187,174
2025-10-13,024ED433BF7D,86,75
2025-10-13,0253BB40EDA6,281,262
2025-10-13,0257E855DBCE,125,20
2025-10-13,0259991BA036,579,214
2025-10-13,026A6007FA48,208,192
2025-10-13,027137436C87,482,466
2025-10-13,0278E06A2F67,90,79
2025-10-13,0279D2AC6ACE,295,275
2025-10-13,027B2DC4EA84,294,284
2025-10-13,027D07FC97FC,158,98
2025-10-13,027FE9CED489,67,66
2025-10-13,028764AA026E,119,106
2025-10-13,02892F51E1CB,127,103
2025-10-13,0289694A6E5B,155,148
2025-10-13,028B24EADDAD,211,106
2025-10-13,028CC0AE5719,185,162
2025-10-13,0293918A963F,102,95
2025-10-13,02980E461859,122,122
2025-10-13,029A2B32D17E,194,188
2025-10-13,029C03C2BF19,107,99
2025-10-13,029DA26B1A92,109,107
2025-10-13,02A80292CB97,106,98
2025-10-13,02B5C5ADC792,121,102
2025-10-13,02B742646A0E,147,130
2025-10-13,02BAD919855D,82,75
2025-10-13,02BD26A4C3A0,247,233
2025-10-13,02C0F45F31E7,75,7
2025-10-13,02CFFA3A3F35,103,98
2025-10-13,02D49A34B2FE,418,298
2025-10-13,02D4DFEF402A,132,127
2025-10-13,02D7623552C8,141,131
2025-10-13,02DC03A0F1E6,156,152
2025-10-13,02E12310186C,391,146
2025-10-13,02EBC6CD4398,109,101
2025-10-13,02F093C88F2E,127,123
2025-10-13,02F18EEE028A,446,171
2025-10-13,02F56F7C8E0B,167,147
2025-10-13,02F5CE7705EC,387,308
2025-10-13,02F98EB34A7A,321,298
2025-10-13,02FBDD4A2C43,78,61
2025-10-13,060C5773A61B,116,103
2025-10-13,060EE3CB4779,69,63
2025-10-13,06132D7396F8,96,36
2025-10-13,0616F247083A,546,518
2025-10-13,061A4322745C,173,144
2025-10-13,06238EE3BE6C,228,209
2025-10-13,062EA113798F,179,167
2025-10-13,0634F78DB4C5,68,55
2025-10-13,0639EA5602C1,113,106
2025-10-13,0644582257D9,140,133
2025-10-13,064AED1EC0AA,195,174
2025-10-13,064BE19B0A9E,143,139
2025-10-13,064C94C771EC,205,199
2025-10-13,064E66B5367B,208,202
2025-10-13,06509A84E873,269,263
2025-10-13,065B928716CD,108,97
2025-10-13,065C003A8D0C,267,232
2025-10-13,066430BA5119,399,358
2025-10-13,0665C3FE6D67,169,163
2025-10-13,06711BE6AD2A,117,104
2025-10-13,06787526FEB3,47,44
2025-10-13,0683D2A8DA42,69,67
2025-10-13,068553B3AA23,114,109
2025-10-13,0687F36E02C6,302,284
2025-10-13,069357B9F15F,204,199
2025-10-13,06981FD8AA87,139,123
2025-10-13,069A98DEEB1D,262,228
2025-10-13,06AA1DE70CBF,69,57
2025-10-13,06AAA28A5D6B,172,165
2025-10-13,06AEE181F595,340,292
2025-10-13,06B162DC93E3,168,165
2025-10-13,06B641B75B29,442,364
2025-10-13,06C0D5E3BCDB,251,225
2025-10-13,06C0F27E810B,110,103
2025-10-13,06C67619095C,393,352
2025-10-13,06C77FEA9550,54,52
2025-10-13,06C98DF4F0FA,263,249
2025-10-13,06CE0F3CFB3C,61,59
2025-10-13,06D0342253A0,63,58
2025-10-13,06D388A19D5D,130,123
2025-10-13,06D6B7018E15,306,291
2025-10-13,06D7F6C73E0C,244,234
2025-10-13,06D84598CCB4,122,113
2025-10-13,06DAF11BD38F,418,397
2025-10-13,06DF118D7989,54,48
2025-10-13,06EA136A2996,205,180
2025-10-13,06EDBAE64B57,256,247
2025-10-13,06EEBD283262,99,94
2025-10-13,06EFD61B80ED,154,147
2025-10-13,06F2469B50EF,102,95
2025-10-13,06F2CDBD2C41,150,102
2025-10-13,06F40EA87663,148,133
2025-10-13,06F49BD8F572,149,120
2025-10-13,06FDA7D7B22A,245,245
2025-10-13,06FFEC2EFA5E,249,228
2025-10-13,0A0B47664A85,40,39
2025-10-13,0A10201AFE0A,53,48
2025-10-13,0A1037E90A63,228,210
2025-10-13,0A10A5A5056E,210,203
2025-10-13,0A15BC628AFC,109,95
2025-10-13,0A182EFD3C61,124,97
2025-10-13,0A184A2E46B7,80,60
2025-10-13,0A19C62F4F6D,77,72
2025-10-13,0A1FB1C98A92,131,69
2025-10-13,0A23474F1944,123,120
2025-10-13,0A25F6E3466C,69,67
2025-10-13,0A268A7E40CD,123,117
2025-10-13,0A272C5A2C9B,70,61
2025-10-13,0A2778A31BE3,140,129
2025-10-13,0A3528D089D9,166,152
2025-10-13,0A3983033084,184,160
2025-10-13,0A42B2DB6370,114,113
2025-10-13,0A4673793B3E,549,538
2025-10-13,0A485668F5C0,127,122
2025-10-13,0A4C884F240A,223,187
2025-10-13,0A4E33E2692B,170,56
2025-10-13,0A52DDE896BF,44,19
2025-10-13,0A55DA266F71,120,108
2025-10-13,0A568E79FEF6,94,88
2025-10-13,0A57338657F8,88,86
2025-10-13,0A57A684E20B,153,137
2025-10-13,0A5C1439B384,324,288
2025-10-13,0A5D017E401E,213,9
2025-10-13,0A5E96449374,65,54
2025-10-13,0A61E3165158,199,190
2025-10-13,0A62EECEEBD1,251,232
2025-10-13,0A6324E3E043,143,111
2025-10-13,0A6390E0FBA4,57,55
2025-10-13,0A663B6B4B28,136,112
2025-10-13,0A682ED9C6DD,217,166
2025-10-13,0A68A2032450,136,40
2025-10-13,0A68DF0B3D07,146,137
2025-10-13,0A68F38A6ACF,78,64
2025-10-13,0A6C571A1550,198,187
2025-10-13,0A6D3595373D,152,141
2025-10-13,0A6DA0C82CCB,174,170
2025-10-13,0A71A6F9D6C6,279,227
2025-10-13,0A78FAF47B00,82,72
2025-10-13,0A7AAFDD9E11,248,232
2025-10-13,0A7AC5BDAF86,305,59
2025-10-13,0A800188C20F,204,187
2025-10-13,0A8407CF4D85,236,219
2025-10-13,0A87B8C2734F,154,135
2025-10-13,0A8EA87BB037,320,315
2025-10-13,0A9547C11A56,244,222
2025-10-13,0A96EACD8070,208,177
2025-10-13,0A974F5D7D8C,62,53
2025-10-13,0A9A3BFD6C9B,129,128
2025-10-13,0AA18F330F59,156,103
2025-10-13,0AA2818A7B27,196,184
2025-10-13,0AA296FF247D,273,242
2025-10-13,0AA2F2CAB50B,187,138
2025-10-13,0AA3F18DE550,131,118
2025-10-13,0AA473D2FC17,202,172
2025-10-13,0AA4B065E5A5,125,107
2025-10-13,0AA9051FFFFA,156,150
2025-10-13,0AB410184143,197,166
2025-10-13,0AB5F9C21BF8,258,140
2025-10-13,0AB6B45C775A,199,179
2025-10-13,0AB97B7632EB,245,230
2025-10-13,0ABC8E60F4C1,81,81
2025-10-13,0ABD2E513F79,189,179
2025-10-13,0ABE42BE4165,222,208
2025-10-13,0AC437023B18,138,5
2025-10-13,0AD276FC5E27,147,134
2025-10-13,0AD2C92E9756,198,185
2025-10-13,0ADD02AB693D,204,184
2025-10-13,0AE03793586F,114,112
2025-10-13,0AE21E7A17E4,205,174
2025-10-13,0AE6BF39C720,77,70
2025-10-13,0AEF10F3A994,72,39
2025-10-13,0AF1F0E3B640,120,107
2025-10-13,0AF51D7D0F73,254,210
2025-10-13,0AF8DCB98E4B,43,38
2025-10-13,0AF9846E92DD,169,118
2025-10-13,0AFB7B311996,193,184
2025-10-13,0AFE702BB093,222,190
2025-10-13,0AFFC263C0D9,99,65
2025-10-13,0E03D8F69853,69,51
2025-10-13,0E0A8D6EB6B9,336,288
2025-10-13,0E0C3EB7915D,92,89
2025-10-13,0E0E2996F51A,92,79
2025-10-13,0E113B01A9A2,59,57
2025-10-13,0E11F69747A8,740,719
2025-10-13,0E121B6B8661,128,61
2025-10-13,0E1B6F4DBA34,192,173
2025-10-13,0E1C622E61BC,94,91
2025-10-13,0E1D7CA1DB0C,525,498
2025-10-13,0E21C239D865,274,269
2025-10-13,0E2575C7EE05,225,210
2025-10-13,0E2728C481CA,103,94
2025-10-13,0E293C5E4650,57,51
2025-10-13,0E2DEE345837,262,247
2025-10-13,0E31C429C185,87,81
2025-10-13,0E34282F4B53,209,205
2025-10-13,0E3D06A07E94,113,99
2025-10-13,0E3D96237639,177,54
2025-10-13,0E41CF7F74D5,380,380
2025-10-13,0E462188408C,175,167
2025-10-13,0E4CE5FB4405,398,341
2025-10-13,0E50A5B2E5C4,344,306
2025-10-13,0E543D410B0C,157,146
2025-10-13,0E55F28AB569,99,93
2025-10-13,0E5A9CEA8093,366,327
2025-10-13,0E5CD9B19DCB,281,262
2025-10-13,0E5DFCF65AD4,154,148
2025-10-13,0E61D34F9993,169,48
2025-10-13,0E69783262BE,201,181
2025-10-13,0E69C64B6E57,184,172
2025-10-13,0E6A7794AFC7,251,244
2025-10-13,0E6ACE6D3146,315,313
2025-10-13,0E6D2CBAED41,146,131
2025-10-13,0E752F1B295C,323,282
2025-10-13,0E7A8A5414C2,235,227
2025-10-13,0E892C46A442,150,142
2025-10-13,0E89F7D5B5BD,259,154
2025-10-13,0E8B8566815B,267,229
2025-10-13,0E8CF9CA526F,40,39
2025-10-13,0E8F36DAB9C2,125,101
2025-10-13,0E9761D8EB58,324,165
2025-10-13,0E9A30D927A5,301,259
2025-10-13,0E9DC914D8DF,151,138
2025-10-13,0EA0447DA91C,134,40
2025-10-13,0EA22CFA3A24,141,126
2025-10-13,0EA52A2A7581,144,132
2025-10-13,0EAEFEAEFB09,330,323
2025-10-13,0EB04F2114F4,259,254
2025-10-13,0EB6B31D8AFB,196,189
2025-10-13,0EBF1B27CDE1,61,32
2025-10-13,0EC8A35D0C20,151,129
2025-10-13,0ED0849FD6D8,80,29
2025-10-13,0ED1E9DBD593,282,256
2025-10-13,0ED4052A2763,273,263
2025-10-13,0ED5057ECE3F,357,312
2025-10-13,0EDC7177CCA9,72,66
2025-10-13,0EE071F7B24A,142,119
2025-10-13,0EE09EDA649F,259,230
2025-10-13,0EE317BA7C52,107,25
2025-10-13,0EE51B79E853,97,95
2025-10-13,0EE78E4317BB,92,58
2025-10-13,0EE9497950EE,769,693
2025-10-13,0EEA98D1BFDB,587,573
2025-10-13,0EECB108FF91,138,129
2025-10-13,0EF023E6452D,123,109
2025-10-13,0EF08481B333,247,235
2025-10-13,0EF437108E63,279,230
2025-10-13,0EF47B410B41,137,117
2025-10-13,0EFD600E2623,149,147
2025-10-20,0202CB0A6B1F,166,143
2025-10-20,02043B6BA08B,475,433
2025-10-20,02075B45BF24,146,136
2025-10-20,02091DF7CCB8,128,99
2025-10-20,02097AB58D3C,315,292
2025-10-20,020CC6FB9659,208,196
2025-10-20,02132677328F,311,162
2025-10-20,02142F017781,214,189
2025-10-20,02145826103B,129,71
2025-10-20,0217820BFFB2,162,154
2025-10-20,021D82B56A3F,131,122
2025-10-20,02251388D3A2,92,90
2025-10-20,0228A99EE35A,121,118
2025-10-20,022C6F326E3B,156,142
2025-10-20,022DB47C41AC,136,122
2025-10-20,023015602FAA,179,170
2025-10-20,0230D261A1CD,240,67
2025-10-20,0230EEF72435,351,335
2025-10-20,02314F9A9168,194,175
2025-10-20,023257D29366,221,210
2025-10-20,023270320B57,127,122
2025-10-20,02388A18854F,93,82
2025-10-20,0239AD51B7AF,109,106
2025-10-20,023A663EFD87,202,196
2025-10-20,023AD5204E1C,90,88
2025-10-20,023ADDDECF84,60,41
2025-10-20,02423E0E6E9F,297,284
2025-10-20,024570739DE0,106,52
2025-10-20,02478CD90F3A,106,90
2025-10-20,024DD3A9ADCA,187,171
2025-10-20,024ED433BF7D,86,77
2025-10-20,0253BB40EDA6,281,258
2025-10-20,0257E855DBCE,125,18
2025-10-20,0259991BA036,579,215
2025-10-20,026A6007FA48,208,188
2025-10-20,027137436C87,482,475
2025-10-20,0278E06A2F67,90,80
2025-10-20,0279D2AC6ACE,295,284
2025-10-20,027B2DC4EA84,294,282
2025-10-20,027D07FC97FC,158,63
2025-10-20,027FE9CED489,67,64
2025-10-20,028764AA026E,119,104
2025-10-20,02892F51E1CB,127,69
2025-10-20,0289694A6E5B,155,145
2025-10-20,028B24EADDAD,211,97
2025-10-20,028CC0AE5719,185,107
2025-10-20,0293918A963F,102,98
2025-10-20,02980E461859,122,113
2025-10-20,029A2B32D17E,194,180
2025-10-20,029C03C2BF19,107,98
2025-10-20,029DA26B1A92,109,105
2025-10-20,02A80292CB97,106,105
2025-10-20,02B5C5ADC792,121,102
2025-10-20,02B742646A0E,147,135
2025-10-20,02BAD919855D,82,78
2025-10-20,02BD26A4C3A0,247,239
2025-10-20,02C0F45F31E7,75,8
2025-10-20,02CFFA3A3F35,103,98
2025-10-20,02D49A34B2FE,418,211
2025-10-20,02D4DFEF402A,132,131
2025-10-20,02D7623552C8,141,121
2025-10-20,02DC03A0F1E6,156,141
2025-10-20,02E12310186C,391,201
2025-10-20,02EBC6CD4398,109,93
2025-10-20,02F093C88F2E,127,112
2025-10-20,02F18EEE028A,446,240
2025-10-20,02F56F7C8E0B,167,150
2025-10-20,02F5CE7705EC,387,309
2025-10-20,02F98EB34A7A,321,299
2025-10-20,02FBDD4A2C43,78,66
2025-10-20,060C5773A61B,116,98
2025-10-20,060EE3CB4779,69,58
2025-10-20,06132D7396F8,96,37
2025-10-20,0616F247083A,546,496
2025-10-20,061A4322745C,173,98
2025-10-20,06238EE3BE6C,228,213
2025-10-20,062EA113798F,179,173
2025-10-20,0634F78DB4C5,68,58
2025-10-20,0639EA5602C1,113,110
2025-10-20,0644582257D9,140,126
2025-10-20,064AED1EC0AA,195,177
2025-10-20,064BE19B0A9E,143,132
2025-10-20,064C94C771EC,205,190
2025-10-20,064E66B5367B,208,204
2025-10-20,06509A84E873,269,265
2025-10-20,065B928716CD,108,103
2025-10-20,065C003A8D0C,267,223
2025-10-20,066430BA5119,399,374
2025-10-20,0665C3FE6D67,169,154
2025-10-20,06711BE6AD2A,117,106
2025-10-20,06787526FEB3,47,37
2025-10-20,0683D2A8DA42,69,63
2025-10-20,068553B3AA23,114,104
2025-10-20,0687F36E02C6,302,280
2025-10-20,069357B9F15F,204,196
2025-10-20,06981FD8AA87,139,125
2025-10-20,069A98DEEB1D,262,228
2025-10-20,06AA1DE70CBF,69,60
2025-10-20,06AAA28A5D6B,172,163
2025-10-20,06AEE181F595,340,302
2025-10-20,06B162DC93E3,168,148
2025-10-20,06B641B75B29,442,354
2025-10-20,06C0D5E3BCDB,251,196
2025-10-20,06C0F27E810B,110,95
2025-10-20,06C67619095C,393,366
2025-10-20,06C77FEA9550,54,50
2025-10-20,06C98DF4F0FA,263,233
2025-10-20,06CE0F3CFB3C,61,60
2025-10-20,06D0342253A0,63,59
2025-10-20,06D388A19D5D,130,120
2025-10-20,06D6B7018E15,306,290
2025-10-20,06D7F6C73E0C,244,226
2025-10-20,06D84598CCB4,122,119
2025-10-20,06DAF11BD38F,418,365
2025-10-20,06EA136A2996,205,177
2025-10-20,06EDBAE64B57,256,247
2025-10-20,06EEBD283262,99,95
2025-10-20,06EFD61B80ED,154,142
2025-10-20,06F2469B50EF,102,89
2025-10-20,06F2CDBD2C41,150,123
2025-10-20,06F40EA87663,148,131
2025-10-20,06F49BD8F572,149,130
2025-10-20,06FDA7D7B22A,245,243
2025-10-20,06FFEC2EFA5E,249,217
2025-10-20,0A0B47664A85,40,36
2025-10-20,0A10201AFE0A,53,48
2025-10-20,0A1037E90A63,228,208
2025-10-20,0A10A5A5056E,210,188
2025-10-20,0A15BC628AFC,109,103
2025-10-20,0A182EFD3C61,124,105
2025-10-20,0A184A2E46B7,80,73
2025-10-20,0A19C62F4F6D,77,69
2025-10-20,0A1FB1C98A92,131,87
2025-10-20,0A23474F1944,123,119
2025-10-20,0A25F6E3466C,69,64
2025-10-20,0A268A7E40CD,123,103
2025-10-20,0A272C5A2C9B,70,65
2025-10-20,0A2778A31BE3,140,124
2025-10-20,0A3528D089D9,166,156
2025-10-20,0A3983033084,184,160
2025-10-20,0A42B2DB6370,114,108
2025-10-20,0A4673793B3E,549,537
2025-10-20,0A485668F5C0,127,110
2025-10-20,0A4C884F240A,223,199
2025-10-20,0A4E33E2692B,170,100
2025-10-20,0A52DDE896BF,44,16
2025-10-20,0A55DA266F71,120,76
2025-10-20,0A568E79FEF6,94,91
2025-10-20,0A57338657F8,88,85
2025-10-20,0A57A684E20B,153,145
2025-10-20,0A5C1439B384,324,292
2025-10-20,0A5D017E401E,213,1
2025-10-20,0A5E96449374,65,53
2025-10-20,0A61E3165158,199,191
2025-10-20,0A62EECEEBD1,251,237
2025-10-20,0A6324E3E043,143,107
2025-10-20,0A6390E0FBA4,57,54
2025-10-20,0A663B6B4B28,136,120
2025-10-20,0A682ED9C6DD,217,114
2025-10-20,0A68A2032450,136,44
2025-10-20,0A68DF0B3D07,146,144
2025-10-20,0A68F38A6ACF,78,68
2025-10-20,0A6C571A1550,198,174
2025-10-20,0A6D3595373D,152,151
2025-10-20,0A6DA0C82CCB,174,164
2025-10-20,0A71A6F9D6C6,279,253
2025-10-20,0A78FAF47B00,82,75
2025-10-20,0A7AAFDD9E11,248,232
2025-10-20,0A7AC5BDAF86,305,44
2025-10-20,0A800188C20F,204,184
2025-10-20,0A8407CF4D85,236,226
2025-10-20,0A87B8C2734F,154,133
2025-10-20,0A8EA87BB037,320,294
2025-10-20,0A9547C11A56,244,222
2025-10-20,0A96EACD8070,208,194
2025-10-20,0A974F5D7D8C,62,59
2025-10-20,0A9A3BFD6C9B,129,123
2025-10-20,0AA18F330F59,156,122
2025-10-20,0AA2818A7B27,196,180
2025-10-20,0AA296FF247D,273,234
2025-10-20,0AA2F2CAB50B,187,149
2025-10-20,0AA3F18DE550,131,113
2025-10-20,0AA473D2FC17,202,163
2025-10-20,0AA4B065E5A5,125,110
2025-10-20,0AA9051FFFFA,156,155
2025-10-20,0AB410184143,197,167
2025-10-20,0AB5F9C21BF8,258,101
2025-10-20,0AB6B45C775A,199,189
2025-10-20,0AB97B7632EB,245,223
2025-10-20,0ABC8E60F4C1,81,71
2025-10-20,0ABD2E513F79,189,177
2025-10-20,0ABE42BE4165,222,207
2025-10-20,0AC437023B18,138,6
2025-10-20,0AD276FC5E27,147,136
2025-10-20,0AD2C92E9756,198,182
2025-10-20,0ADD02AB693D,204,198
2025-10-20,0AE03793586F,114,106
2025-10-20,0AE21E7A17E4,205,185
2025-10-20,0AE6BF39C720,77,68
2025-10-20,0AEF10F3A994,72,45
2025-10-20,0AF1F0E3B640,120,112
2025-10-20,0AF51D7D0F73,254,205
2025-10-20,0AF8DCB98E4B,43,38
2025-10-20,0AF9846E92DD,169,119
2025-10-20,0AFB7B311996,193,193
2025-10-20,0AFE702BB093,222,192
2025-10-20,0AFFC263C0D9,99,70
2025-10-20,0E03D8F69853,69,54
2025-10-20,0E0A8D6EB6B9,336,323
2025-10-20,0E0C3EB7915D,92,84
2025-10-20,0E0E2996F51A,92,85
2025-10-20,0E113B01A9A2,59,56
